mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.054381799697875974,0.0060236139708106096,0.10101885795593261,0.01643546750677364,8,1,"{'n_neighbors': 8, 'p': 1}",0.9733500635435347,0.9697698624210914,0.9710585998196393,0.9724907752437509,0.9730231393731257,0.9719384880802284,0.0013379966687083924,13,0.9789513800468593,0.9790200902201704,0.9790016057579196,0.9787576820020458,0.9786846511479614,0.9788830818349913,0.00013607624283318585
0.06401662826538086,0.026125744179457927,0.09818735122680664,0.029688065727196983,8,2,"{'n_neighbors': 8, 'p': 2}",0.9737015238225896,0.9707531279283097,0.9722126397594716,0.9726975109443584,0.9733801683266103,0.9725489941562679,0.0010372562035009208,10,0.9794260007865166,0.9794246279934329,0.9793524142794466,0.9792651610409393,0.9790444255111411,0.9793025259222953,0.0001418842927504867
0.05461540222167969,0.004270568695250351,0.08398375511169434,0.006340991625257616,9,1,"{'n_neighbors': 9, 'p': 1}",0.9732256329616479,0.9693683079318312,0.9704568149732801,0.9718955235013489,0.9724465754914364,0.9714785709719088,0.0013899858399764385,14,0.9778159795160662,0.977907189196934,0.9777697230999457,0.9775855699591686,0.9774424955644212,0.9777041914673072,0.0001676632629621961
0.04759302139282227,0.0034463669710918803,0.0910125732421875,0.013694112734204008,9,2,"{'n_neighbors': 9, 'p': 2}",0.9734707440838775,0.9704517999388063,0.9714058748030009,0.9721436704188949,0.9731067234205193,0.9721157625330198,0.0011037635107200897,12,0.9784713237182451,0.9784595027773076,0.978171342373703,0.9782491260158838,0.9778870461605648,0.9782476682091408,0.00021483560752262989
0.05120706558227539,0.005552974404750484,0.08420534133911133,0.005188550983006292,10,1,"{'n_neighbors': 10, 'p': 1}",0.9727036569761455,0.9687653806723064,0.9696321329529749,0.9711146639880018,0.9712936164741873,0.9707018902127231,0.0013727375661877598,19,0.9768345124226333,0.9768415523740276,0.9764763412134437,0.9764907902725604,0.9763798212796087,0.9766046035124548,0.00019438857636511602
0.050992822647094725,0.006686662108620713,0.0890172004699707,0.005101214746009801,10,2,"{'n_neighbors': 10, 'p': 2}",0.9730832920352773,0.9698416684783729,0.9705524620144044,0.971565704349873,0.9722490161845949,0.9714584286125045,0.0011585686638112568,15,0.9774426131926068,0.9774240633953015,0.9769397402048549,0.9773118229196986,0.97685343721634,0.9771943353857603,0.00024869676975208354
0.04699783325195313,0.001999308277620421,0.10050287246704101,0.03003532164207874,11,1,"{'n_neighbors': 11, 'p': 1}",0.9722168249104938,0.9677771809708916,0.9687865691250559,0.9701953479018975,0.970462532300685,0.9698876910418047,0.0015176746706536271,21,0.9757346071821869,0.975715839573614,0.9753796220879035,0.975458082893075,0.9754593753179149,0.9755495054109389,0.0001464729144098457
0.050193405151367186,0.007215319154635577,0.10179033279418945,0.025018951983928638,11,2,"{'n_neighbors': 11, 'p': 2}",0.9727555436688419,0.9691446825224684,0.9697632848796309,0.9709630826793747,0.9716050392056386,0.970846326591191,0.0012886394802768698,17,0.976396968157733,0.9763652594377072,0.975880301184788,0.9762853446281092,0.975936030834548,0.9761727808485772,0.0002198060436819796
0.05000748634338379,0.004780177078375434,0.09499988555908204,0.009745631127375757,12,1,"{'n_neighbors': 12, 'p': 1}",0.9716325829427306,0.9671250278383232,0.9681810510144616,0.9693875022686367,0.9697085842163768,0.9692069496561058,0.0015201841860392267,23,0.9746627204496738,0.9746505719326901,0.9744071543090592,0.974414626166197,0.9745110885729505,0.9745292322861141,0.00011037136329081642
0.047804069519042966,0.0040793807302662455,0.10220041275024414,0.01997123167487647,12,2,"{'n_neighbors': 12, 'p': 2}",0.9721341565625009,0.9683299166627243,0.9692496399448178,0.9702305863894454,0.9708501147607108,0.9701588828640398,0.0013081658278729829,20,0.9753107330256272,0.975325032065078,0.9750368715172217,0.9752852611995526,0.975044087968168,0.9752003971551295,0.000131212017219401
0.05461387634277344,0.0036046622485091597,0.10359840393066407,0.003616503837102745,13,1,"{'n_neighbors': 13, 'p': 1}",0.9711665654304651,0.9661146293450241,0.9672731744501688,0.968949062179963,0.9688453302304367,0.9684697523272116,0.0017100877455423838,25,0.9735736590453345,0.97370589002971,0.9733620295084079,0.9737670161942749,0.9735964348371511,0.9736010059229757,0.00013888020685777342
0.0538210391998291,0.0038723784481493554,0.11819777488708497,0.008229382817955825,13,2,"{'n_neighbors': 13, 'p': 2}",0.9716243393212676,0.9673340846493789,0.9682539935570459,0.969616357534136,0.9697784609616499,0.9693214472046956,0.0014620679186126185,22,0.9742921777920573,0.9743475005008041,0.9740565704995663,0.9746281919110615,0.9741029907444348,0.9742854862895849,0.00020349188903227836
0.058182907104492185,0.0011574049152625859,0.11861495971679688,0.006506579768098738,14,1,"{'n_neighbors': 14, 'p': 1}",0.9706559532958472,0.9653055319109262,0.9665597284448433,0.9688393155149939,0.9680912830767138,0.9678903624486648,0.0018461478551753307,27,0.9726287185814095,0.9728031980251759,0.9726115543448158,0.9728092015292176,0.972632228471429,0.9726969801904095,8.947163212540384e-05
0.05202240943908691,0.0038907477662653437,0.11798686981201172,0.010218577650090658,14,2,"{'n_neighbors': 14, 'p': 2}",0.9710603600872064,0.9666106930642155,0.9676429229625361,0.9693035662966233,0.9690710661508535,0.968737721712287,0.0015197883274434719,24,0.9733831600431457,0.9734511031598274,0.9732027171849524,0.9737467094229424,0.9732233754037722,0.973401413042928,0.00019657533655185411
0.0622927188873291,0.010332771290380703,0.11680569648742675,0.00841418625005491,15,1,"{'n_neighbors': 15, 'p': 1}",0.9700341081868041,0.9649438662283629,0.9660067740026439,0.9680450221618921,0.9674863795028518,0.967303230016511,0.0017486503700280534,29,0.9716476628593884,0.9720259620428133,0.9718371394740685,0.9720193441004039,0.9716851231649382,0.9718430463283223,0.00015980511846732124
0.07879676818847656,0.013914101499329683,0.16999282836914062,0.04205952618889034,15,2,"{'n_neighbors': 15, 'p': 2}",0.9705445633598883,0.9662247194894924,0.9672377805437932,0.9686650340769255,0.9683561933065852,0.9682056581553369,0.001453620974927063,26,0.9725001308967525,0.9726705399766821,0.9724391934676574,0.9728148043612626,0.9722124971139197,0.9725274331632547,0.0002053183568509311
0.05122132301330566,0.004978302150263746,0.11199674606323243,0.009449569490045384,16,1,"{'n_neighbors': 16, 'p': 1}",0.9696183836242558,0.9643918039551943,0.9652890906335281,0.9676248272263667,0.9671426320724625,0.9668133475023615,0.0018342512079168882,31,0.9708986794435778,0.9712648070853763,0.9711077649858102,0.9711878715719963,0.9708833711066542,0.9710684988386831,0.00015325763381229715
0.05449223518371582,0.005726796504730824,0.12479152679443359,0.01607224352072809,16,2,"{'n_neighbors': 16, 'p': 2}",0.9702273722370883,0.9658290514568987,0.9666097470334967,0.9683008380593079,0.9679680550182942,0.9677870127610172,0.0015147088281351993,28,0.9717650412644299,0.9719627705735544,0.9716767387443807,0.9720645180399098,0.9714685593470287,0.9717875255938606,0.00021069141215619968
0.04920616149902344,0.004015008170168867,0.10998892784118652,0.008713594463942265,17,1,"{'n_neighbors': 17, 'p': 1}",0.9690361544640955,0.9637386447412406,0.9646034533809174,0.9667923155010211,0.9663099383822475,0.9660961012939044,0.0018417357224061821,33,0.9701892182927317,0.9704337628049218,0.9702623081745652,0.9704232383418021,0.9700139028824492,0.970264486099294,0.00015640895894716126
0.04961380958557129,0.0048327962023855045,0.11700530052185058,0.0161556655130151,17,2,"{'n_neighbors': 17, 'p': 2}",0.969709605275786,0.9652225075668178,0.9660904931249845,0.9677692713719976,0.9671009275258953,0.9671785609730963,0.0015343524731938633,30,0.9709815567572856,0.9711212717394824,0.9709602146557326,0.9713944504855822,0.9707210403511263,0.9710357067978418,0.00022075536497786645
0.04520173072814941,0.0016207359674682185,0.10539369583129883,0.008428381386824769,18,1,"{'n_neighbors': 18, 'p': 1}",0.9685743059097218,0.9631996020810091,0.9639205253389976,0.9661811585295104,0.9657122323416448,0.9655175648401766,0.001883900448968014,36,0.9693670779882624,0.96964196343601,0.96946285804126,0.9695748802005718,0.9690522290890217,0.9694198017510252,0.00020646958174513614
0.04819040298461914,0.002132431655689852,0.11360406875610352,0.007711248957240938,18,2,"{'n_neighbors': 18, 'p': 2}",0.9691867427184964,0.9647867501811459,0.9653960548128404,0.9674120919405412,0.9665075984705136,0.9666578476247075,0.0015543420752894175,32,0.9701864245572386,0.9704240820355461,0.9701783967800849,0.9706649481607457,0.9699796282711911,0.9702866959609613,0.000235806400767816
0.046204996109008786,0.001730139043069599,0.10881237983703614,0.007087643048698466,19,1,"{'n_neighbors': 19, 'p': 1}",0.9680297041472999,0.9624525950461584,0.9632705725329243,0.9657051950837198,0.9646184026204797,0.9648152938861164,0.001956099869972312,38,0.9686368698021713,0.9688238357006465,0.9688316421393938,0.9688452414274447,0.9682478011165516,0.9686770780372417,0.0002278605608925246
0.05320630073547363,0.0031089945643530486,0.13080086708068847,0.013415781402583518,19,2,"{'n_neighbors': 19, 'p': 2}",0.9688090070486532,0.9643381218067852,0.9646885302129516,0.9667655607071335,0.9658057119276898,0.9660813863406427,0.0016101568308670882,34,0.9695187555263451,0.969711568280598,0.9696473717222734,0.9700048748850354,0.9693054538887311,0.9696376048605966,0.00023017501267504485
0.04800667762756348,0.001423549252791958,0.11459407806396485,0.004978095748160344,20,1,"{'n_neighbors': 20, 'p': 1}",0.9673678571318327,0.9619494664618017,0.9625887989164694,0.9651763686591831,0.9637394166545584,0.9641643815647691,0.001941920614130277,41,0.9680015543573877,0.968109172274942,0.9682069195999362,0.9681571816744634,0.9675756796875384,0.9680101015188536,0.00022758748885626982
0.04700026512145996,0.002829470425169219,0.12141518592834473,0.007527853801766214,20,2,"{'n_neighbors': 20, 'p': 2}",0.9682284059606227,0.9639856996816558,0.9641291517093182,0.9663631012062764,0.965107475743057,0.965562766860186,0.0015808763498161439,35,0.9689463160857079,0.9691463146728113,0.9690703336773094,0.9693715161225793,0.9687343743451798,0.9690537709807175,0.0002113581785954076
0.052806520462036134,0.004364591247990554,0.12361383438110352,0.00793747343742895,21,1,"{'n_neighbors': 21, 'p': 1}",0.9668861998838807,0.9616882594661742,0.9622305639028529,0.9645817613671074,0.963302794902194,0.9637379159044418,0.0018593708096168436,43,0.9674370433511249,0.9674953773117693,0.9675037867011376,0.9674570710062073,0.9668970625803425,0.9673580681901163,0.00023179839742180303
0.05139312744140625,0.004799741077026602,0.13183941841125488,0.011730847357570703,21,2,"{'n_neighbors': 21, 'p': 2}",0.9678282070920406,0.9637473824441982,0.9638869417660475,0.9658632111260119,0.9647729300640078,0.9652197344984612,0.0015074470261719705,37,0.968444193878194,0.9686293306451348,0.9685827983498271,0.9688314205924436,0.9682171170458121,0.9685409721022824,0.0002040417186629562
0.05680389404296875,0.002760677426036903,0.13800086975097656,0.015130563311793832,22,1,"{'n_neighbors': 22, 'p': 1}",0.966193937274592,0.9609836302948354,0.9616725530546664,0.9640353848297266,0.9627163833028375,0.9631203777513315,0.0018498164047314964,46,0.9667678332095256,0.9668719176895184,0.9668681351836078,0.9668135898240382,0.9663642987348198,0.966737154928302,0.0001903270975629826
0.04860711097717285,0.0040196855576790915,0.14441795349121095,0.019520321772423358,22,2,"{'n_neighbors': 22, 'p': 2}",0.9673813685088839,0.9631275648260703,0.9633523445639648,0.965292792704445,0.9643826959996022,0.9647073533205933,0.0015446863301922307,39,0.9679604619331114,0.9681156113336624,0.9681138068121685,0.968299975112718,0.9678274849048435,0.9680634680193008,0.00015967893326152935
0.0477938175201416,0.004201825416207092,0.11921381950378418,0.004859894668385365,23,1,"{'n_neighbors': 23, 'p': 1}",0.9656787014486343,0.9604178878151094,0.9613086788133078,0.9636028304729859,0.9622917986676313,0.9626599794435338,0.0018433771157883613,48,0.9660610515580402,0.9662663954476927,0.9663707081735841,0.9661272637423178,0.965809828658606,0.9661270495160481,0.00019171420333847497
0.04878697395324707,0.00443785266762421,0.1284186840057373,0.010602084205862417,23,2,"{'n_neighbors': 23, 'p': 2}",0.9668997311452994,0.9626702822778895,0.9631855815808911,0.9649567267708622,0.964069159274861,0.9643562962099607,0.001491659577123403,40,0.967429002647214,0.9676090691506836,0.9676791418255387,0.9677015232752763,0.9673255016283034,0.9675488477054032,0.0001470777467721291
0.04540019035339356,0.0010203391929108343,0.12761855125427246,0.010896650550824123,24,1,"{'n_neighbors': 24, 'p': 1}",0.9651585806019879,0.9598695132879508,0.9609292132634064,0.9631896470822499,0.9617899246222533,0.9621873757715695,0.0018409797788417784,51,0.9655579828172253,0.9656437230888286,0.9657509759350112,0.9656498354489971,0.9652457866977551,0.9655696607975635,0.00017310065542286692
0.048789453506469724,0.004733169946144385,0.13678808212280275,0.008138389732492101,24,2,"{'n_neighbors': 24, 'p': 2}",0.9664558500608151,0.9621958900435363,0.9629896326530057,0.9645857547402494,0.9635878725156227,0.9639630000026459,0.0014705758812228647,42,0.9670077377812409,0.9671711014829086,0.9672628209819605,0.9672581431124752,0.966891696388387,0.9671182999493946,0.0001461530758785971
0.048796224594116214,0.0039602714085925665,0.12840595245361328,0.007432756742026804,25,1,"{'n_neighbors': 25, 'p': 1}",0.9647656057577598,0.9593742366833621,0.9607185437464784,0.9627089778072069,0.9613303611054879,0.961779545020059,0.0018381187187609383,54,0.9649444511652776,0.9650813632265617,0.9652747310231016,0.9649974376051759,0.9647524001442971,0.9650100766328829,0.00017087266866883683
0.04639811515808105,0.002874265866803399,0.13568978309631347,0.004413067389639617,25,2,"{'n_neighbors': 25, 'p': 2}",0.966050044192496,0.9617372922994262,0.9627687232034325,0.964277040572631,0.9631222451220189,0.9635910690780009,0.001473068395496698,44,0.9665658799134086,0.9667225714533529,0.9669443287069509,0.9667984968804825,0.966443898132184,0.9666950350172756,0.00017513465223673608
0.04618582725524902,0.00264804727478132,0.12601995468139648,0.004649334985019936,26,1,"{'n_neighbors': 26, 'p': 1}",0.964029879412227,0.9588567828888205,0.9602468169103362,0.9623021554436055,0.9608604409333441,0.9612592151176667,0.001773130381619335,56,0.9643776855093851,0.9644125956687158,0.9648460279231855,0.9644192062137221,0.964239088727386,0.9644589208084788,0.00020420602516271074
0.046006393432617185,0.002543114352963109,0.1362062454223633,0.010145989496094335,26,2,"{'n_neighbors': 26, 'p': 2}",0.9653758458323265,0.9612229539535755,0.9624655281407886,0.9639824834894298,0.9627861016966904,0.9631665826225622,0.0014114158620936346,45,0.966018039108879,0.9661865244177251,0.9665739330397889,0.9662845244870379,0.9660611197771631,0.9662248281661189,0.00019822572562667033
0.04519529342651367,0.002315319937662943,0.1338277816772461,0.011199062877820867,27,1,"{'n_neighbors': 27, 'p': 1}",0.9633106590039413,0.958285894277632,0.9598384611276507,0.9618135789862532,0.9603341518589688,0.9607165490508891,0.0017180354925142075,59,0.9637887277648337,0.9640151888104052,0.9643045620191336,0.9637945758791625,0.9636903842218392,0.9639186877390749,0.00022028493431762832
0.04917759895324707,0.0062343918462330564,0.1490304946899414,0.015603727882340936,27,2,"{'n_neighbors': 27, 'p': 2}",0.9647320847701708,0.9608793230125192,0.9622150470651598,0.9636900794548248,0.9623506732299465,0.9627734415065241,0.0013232332220475525,47,0.965504281717204,0.9658295703526558,0.9660625938957292,0.965736980816512,0.9656532988118126,0.9657573451187828,0.00018637313339375493
0.05119237899780273,0.004922241396048477,0.13021249771118165,0.006118679782410342,28,1,"{'n_neighbors': 28, 'p': 1}",0.9626191401625132,0.9577067179937415,0.9592766114416265,0.9615418603153758,0.9599328041603552,0.9602154268147224,0.0017200077620751133,61,0.9632019328358383,0.963441244244519,0.9637210728481843,0.9631296272670106,0.9630864689743518,0.9633160692339808,0.00023672799345727174
0.05200066566467285,0.0043352640932422856,0.1443922996520996,0.010944205181047802,28,2,"{'n_neighbors': 28, 'p': 2}",0.9642804345175372,0.9603862192715139,0.9616624096448941,0.9634603229486656,0.9621602870991115,0.9623899346963445,0.001365036761977008,49,0.9651168697413461,0.9653883674277286,0.9656019085578964,0.9651150406911858,0.9651868193821818,0.9652818011600678,0.0001886043904798759
0.05560965538024902,0.00967194797574983,0.16783533096313477,0.02306739523621174,29,1,"{'n_neighbors': 29, 'p': 1}",0.9619118887931958,0.9570977277508712,0.9588609145761388,0.9611223316609546,0.959289533555112,0.9596564792672545,0.0017058943124254014,63,0.9624872865230253,0.9628099177566004,0.9631187309845881,0.9625795818741988,0.9624223505425437,0.9626835735361914,0.0002541279900514088
0.04702801704406738,0.0021192294547025445,0.15439538955688475,0.008858775314834658,29,2,"{'n_neighbors': 29, 'p': 2}",0.9636807596226,0.9597668500147306,0.9614090184182948,0.9631869658256846,0.9617785276361612,0.9619644243034943,0.001386562708568508,53,0.9646014986939255,0.964886178060167,0.9652245381498639,0.9647161651457812,0.9646432830139157,0.9648143326127305,0.00022699050413092648
0.05158510208129883,0.006858143920093899,0.14780917167663574,0.009069315982157301,30,1,"{'n_neighbors': 30, 'p': 1}",0.9614344367808767,0.9565724923480313,0.9582540730108234,0.9606619901841996,0.9588888123999827,0.9591623609447828,0.001733115783002022,65,0.9618804860282119,0.962194959614283,0.9626164764219547,0.96195715486406,0.9618758385947186,0.9621049831046455,0.0002808845023884458
0.05099945068359375,0.007807576155940528,0.14799752235412597,0.002181628764892441,30,2,"{'n_neighbors': 30, 'p': 2}",0.9632669826355051,0.9593661890571559,0.9609239039225863,0.9627604795133684,0.9615227117610546,0.961568053377934,0.0013837219070940488,55,0.9640514065573769,0.9644580151417785,0.9647913396930428,0.9641543706968083,0.9642050137593805,0.9643320291696774,0.00026581313737656704
0.04999537467956543,0.005170053088387843,0.1410083770751953,0.00563879365162997,31,1,"{'n_neighbors': 31, 'p': 1}",0.9610141326101279,0.9559950654239663,0.9577602354152717,0.9600038505593739,0.9586586041869823,0.9586863776391444,0.0017467598760864816,67,0.961269415851306,0.9616602817575174,0.9620280853476082,0.9612935128802605,0.9612982427973216,0.9615099077268028,0.000296845249239131
0.05040240287780762,0.005001629533560774,0.15379505157470702,0.01107767946752985,31,2,"{'n_neighbors': 31, 'p': 2}",0.9629131288376691,0.9589414995040633,0.9606239215069787,0.9623824085768402,0.9612040502223362,0.9612130017295776,0.001397480773159178,57,0.9636110719235816,0.9640106673932146,0.9643768371736969,0.9636406972040628,0.9637339581367018,0.9638746463662515,0.00028799104226005405
0.04559292793273926,0.0010222238504418346,0.1448058605194092,0.012106870561073093,32,1,"{'n_neighbors': 32, 'p': 1}",0.9604963405073313,0.9552175256767593,0.9573109681465652,0.9595500387973545,0.9580999562560714,0.9581349658768163,0.0018314025647023936,70,0.9607475374366271,0.9609386719338652,0.9615948798822227,0.9607744584810259,0.9607526396034465,0.9609616374674375,0.00032436962709696753
0.04639410972595215,0.0014976930244743015,0.16101245880126952,0.013040537639756183,32,2,"{'n_neighbors': 32, 'p': 2}",0.9624854620566374,0.9582227774969306,0.9599904310171226,0.962113231037348,0.9609141054700718,0.9607452014156219,0.0015401845022096673,58,0.9631134065071385,0.9634226556078386,0.9640064371135554,0.9632023032102994,0.963291692149135,0.9634072989175934,0.0003165322478488409
0.04640483856201172,0.0024989243049882807,0.14219956398010253,0.00431376446450149,33,1,"{'n_neighbors': 33, 'p': 1}",0.9600989097559591,0.9545474038782057,0.9567874535405316,0.9590893133800065,0.9575678625309951,0.9576181886171395,0.0019204456686836536,72,0.9601872265577807,0.9604484947113675,0.9610252295032404,0.96020810787243,0.9601064372026,0.9603950991694837,0.00033508739767667585
0.05319547653198242,0.0037567050166620406,0.1728386402130127,0.0039891030604378465,33,2,"{'n_neighbors': 33, 'p': 2}",0.9620668178373077,0.9577836788049926,0.9594062350301944,0.961803246569087,0.960636893739153,0.9603393743961469,0.0015885735344337384,60,0.9626722556112128,0.9629576346980805,0.9635042933359438,0.9626593194064181,0.9628069918136396,0.962920098973059,0.00031142174881654624
0.0489962100982666,0.0047220907462805365,0.1496408462524414,0.008355608458030505,34,1,"{'n_neighbors': 34, 'p': 1}",0.9597164186115135,0.9539341243238134,0.9562660407736813,0.9585134541423734,0.9572224964062752,0.9571305068515313,0.0019784897159751545,74,0.9596873432933991,0.9599549494161551,0.9605559743418794,0.9596181872759031,0.9595366569368058,0.9598706222528286,0.00037031499653463005
0.048588895797729494,0.0033805693447899517,0.15900793075561523,0.007568196311578896,34,2,"{'n_neighbors': 34, 'p': 2}",0.9616262631646538,0.9572576907400006,0.9588417565769588,0.9613048666076436,0.9604737731719447,0.9599008700522405,0.001636124930113247,62,0.9622510819650267,0.9625620737033607,0.9630281604737762,0.9621672319496916,0.9622760215788914,0.9624569139341492,0.00031508274529693057
0.04939537048339844,0.0030677320755768517,0.16181626319885253,0.004432243976419161,35,1,"{'n_neighbors': 35, 'p': 1}",0.9590754896083118,0.9532515326218428,0.9557279772445343,0.9578647345678305,0.9570027523735973,0.9565844972832233,0.0019930513089160026,76,0.9591613788360362,0.9593924197077177,0.9600758587082598,0.9589376365475256,0.9590795807533348,0.9593293749105747,0.0004013206831921695
0.04641227722167969,0.0030213703623597136,0.16658754348754884,0.00670641926326249,35,2,"{'n_neighbors': 35, 'p': 2}",0.9611676887488694,0.956698468151705,0.9583689353802936,0.9608371097256027,0.9602053352434141,0.959455507449977,0.001684312080520344,64,0.9618156346633876,0.9621052976456743,0.9626574064107827,0.9615557461091981,0.9618237933616672,0.9619915756381419,0.0003755840278788424
0.0513885498046875,0.00241020562754842,0.16621975898742675,0.009754822149185906,36,1,"{'n_neighbors': 36, 'p': 1}",0.9587040067754867,0.952741032953737,0.9550368119193722,0.957330378342898,0.9564213427921908,0.9560467145567368,0.002039449688710035,79,0.9587623741373384,0.9588762168914639,0.959455753633185,0.9582983480607722,0.9585161036486755,0.9587817592742871,0.00039187389134121454
0.04779348373413086,0.002039948165911497,0.17780818939208984,0.009991449390057956,36,2,"{'n_neighbors': 36, 'p': 2}",0.960762205444209,0.9561134885522133,0.9579008031859951,0.9604813404988503,0.9599186259188723,0.9590352927200279,0.0017707380028476687,66,0.9613790746711226,0.9616573150159885,0.9622144536612406,0.9610944164061866,0.9614030268123019,0.961549657313368,0.0003771969221316262
